name;method;homo;lumo;chi;eta;omega;dm;alpha;delta_alpha
maritimetin;wb97xd4_solv;-7.9538;-0.5083;4.23105;7.4455;1.202188174232758;8.73945;310.0585566666667;298.18771421290495
marmycin_A;wb97xd4;-7.9978;-0.8322;4.415;7.1655999999999995;1.360125111644524;3.36466;335.48642333333333;273.74140059195116
marmycin_A;wb97xd4_solv;-8.0539;-1.0354;4.544650000000001;7.0185;1.4713858817767331;5.02117;478.21784;330.92535963875054
marmycin_B;wb97xd4;-8.0696;-0.911;4.4902999999999995;7.1586;1.4082917113681443;3.87574;343.4506966666667;255.31334567222586
marmycin_B;wb97xd4_solv;-8.1059;-1.0492;4.5775500000000005;7.0567;1.4846857598098264;5.65252;492.33279999999996;319.54188627459945
maroxazinone;wb97xd4;-8.1374;-1.0486;4.593;7.088799999999999;1.487956283150886;3.10974;227.68659;284.43223463349733
maroxazinone;wb97xd4_solv;-8.0641;-1.0824;4.57325;6.9817;1.4978168327556325;3.8356;340.28713;448.94290004691044
me-oxo-prebikaverin;wb97xd4;-8.8202;-1.2872;5.0537;7.5329999999999995;1.695200032523563;8.30954;256.29955333333334;222.85864370352698
me-oxo-prebikaverin;wb97xd4_solv;-8.7824;-1.3527;5.067550000000001;7.4297;1.7282032250629233;11.30694;363.8917533333333;297.3355676197928
melanocrocin;wb97xd4;-7.2953;-0.8267;4.061;6.4686;1.2747519556009026;4.87174;536.3127366666666;783.9170137236796
melanocrocin;wb97xd4_solv;-7.203;-0.772;3.9875000000000003;6.431;1.2362118060954752;7.35653;739.8255266666666;1036.7813841234665
methoxydebromomarinone;wb97xd4;-8.5859;-1.0049;4.7954;7.581;1.516677295871257;0.5613;327.93358333333333;168.468319259589
methoxydebromomarinone;wb97xd4_solv;-8.5926;-1.1022;4.8473999999999995;7.490399999999999;1.5684934556231975;1.08047;460.68804;210.2295413364311
michigazone;wb97xd4;-8.1906;-1.033;4.6118;7.1576;1.4857423745389513;4.04893;229.19753333333333;239.73957806701
michigazone;wb97xd4_solv;-8.2531;-1.1477;4.7004;7.1053999999999995;1.5547161426520677;6.26577;334.84911;373.8203842640297
mitorubrin;wb97xd4;-8.3648;-0.4037;4.384250000000001;7.961100000000001;1.2072231263581668;7.61067;287.6137533333333;221.96085923454544
mitorubrin;wb97xd4_solv;-8.3514;-0.2889;4.32015;8.0625;1.1574385130232556;10.0474;401.76334333333335;261.33850956218913
monankarin_A;wb97xd4;-8.3761;-0.4871;4.4315999999999995;7.888999999999999;1.2447128001014067;9.60927;270.2441033333334;201.48045748628175
monankarin_A;wb97xd4_solv;-8.3443;-0.4361;4.3902;7.908200000000001;1.2185994309703851;13.78122;383.0562233333333;281.9488880422904
monaphilol_A;wb97xd4;-7.8865;-0.8206;4.35355;7.0659;1.3411877894181916;9.42766;333.00867;300.34429424643395
monaphilol_A;wb97xd4_solv;-7.8745;-0.7429;4.3087;7.131600000000001;1.3015940104604857;13.5858;476.19741999999997;454.10853662819903
monaphilol_C;wb97xd4;-8.0118;-0.9765;4.494149999999999;7.035299999999999;1.435431624984009;12.3241;365.37406000000004;315.08370646104265
monaphilol_C;wb97xd4_solv;-7.9058;-0.8111;4.35845;7.0947000000000005;1.338751913576332;18.02438;527.3053366666667;460.10396300138154
monascin;wb97xd4;-8.3689;-0.3889;4.3789;7.98;1.2014263916040098;8.55885;269.76402333333334;173.8796151483209
monascin;wb97xd4_solv;-8.1811;-0.2511;4.2161;7.930000000000001;1.1207754861286254;12.06436;368.15331999999995;185.21533192086852
monascorubramine;wb97xd4;-7.6373;-0.9583;4.2978;6.678999999999999;1.382773232519838;15.06843;334.57808666666665;283.3423477475143
monascorubramine;wb97xd4_solv;-7.6847;-0.7123;4.1985;6.9724;1.2640842643852905;21.99308;471.40000000000003;376.22177053111386
monascorubrin;wb97xd4;-8.1847;-1.1006;4.64265;7.084099999999999;1.5213082129345998;10.53865;334.50573333333335;341.73552021239334
monascorubrin;wb97xd4_solv;-8.0575;-0.9458;4.50165;7.111699999999999;1.42475446957127;14.95355;475.0596966666667;470.663306314025
monascusazaphilone_A;wb97xd4;-7.9728;-0.0562;4.0145;7.916600000000001;1.0178744821009016;6.84862;299.4857666666667;175.38615662997722
monascusazaphilone_A;wb97xd4_solv;-8.0503;-0.0819;4.0661;7.9684;1.0374208881331257;10.82514;419.7826566666667;263.37558252541766
monascusazaphilone_B;wb97xd4;-8.2268;-0.2482;4.237500000000001;7.978600000000001;1.1252855294161885;9.25649;283.3232966666667;145.92817112702366
monascusazaphilone_B;wb97xd4_solv;-8.1128;-0.0679;4.09035;8.0449;1.0398490424057478;13.45462;395.18688999999995;201.98433614268012
monascusazaphilone_C;wb97xd4;-8.4254;-0.0691;4.24725;8.3563;1.0793732012074724;10.38942;278.94637;106.86921748285705
monascusazaphilone_C;wb97xd4_solv;-8.3031;0.021;4.14105;8.324100000000001;1.0300389893501998;14.01062;396.49309999999997;164.89958762134424
morin;wb97xd4;-8.076;0.3756;3.8502;8.451600000000001;0.8769960741161436;3.16047;206.13801;152.9016535735075
morin;wb97xd4_solv;-8.1809;0.2267;3.9770999999999996;8.407599999999999;0.9406563353394548;4.02486;288.30521333333337;187.93919908116536
munjistin;wb97xd4;-9.0203;-1.2804;5.15035;7.7399000000000004;1.7135948218000236;2.84766;196.71569666666664;180.53509633390343
munjistin;wb97xd4_solv;-9.0237;-1.2642;5.14395;7.7595;1.7050210453315293;3.81712;279.0655433333333;242.1259042557361
muscaaurin_I;wb97xd4;-7.9148;-0.2039;4.05935;7.7109;1.0685083727256224;3.36429;225.08059;166.50803474842374
muscaaurin_I;wb97xd4_solv;-7.9872;-0.2988;4.143;7.6884;1.116256243171531;4.49322;309.2606633333333;203.51092581005346
muscaflavin;wb97xd4;-0.6499;7.0376;-3.1938500000000003;7.6875;0.6634587201626017;5.81969;145.89289;99.71896788500167
muscaflavin;wb97xd4_solv;-7.3132;0.4801;3.41655;7.7933;0.748900587844687;8.3515;209.48935666666668;153.54926156128232
muscapurpurin;wb97xd4;-7.9588;-1.8268;4.8928;6.132;1.9520133594259625;11.25535;331.7802566666667;386.82739592247293
muscapurpurin;wb97xd4_solv;-8.0499;-1.4408;4.745349999999999;6.609099999999999;1.7035864658198543;14.77483;470.30503;559.620685413781
mycenaaurin_a;wb97xd4;-7.1817;-0.6817;3.9317;6.5;1.1890972992307693;3.77668;667.2309333333333;802.5539875197726
mycenaaurin_a;wb97xd4_solv;-7.171;-0.6985;3.93475;6.4725;1.196002901699498;4.36786;882.02465;959.4553801047748
mycenarubin_A;wb97xd4;-8.0331;-0.3115;4.1723;7.7216;1.1272331699388727;10.89575;191.22175666666666;94.6231037372142
mycenarubin_A;wb97xd4_solv;-8.2975;-0.7308;4.51415;7.566699999999999;1.3465282238294105;15.80881;279.84314333333333;166.43703485508235
mycoxanthone;wb97xd4;-8.3222;-0.2697;4.29595;8.0525;1.1459289911518165;5.23237;208.02034666666668;151.780588674905
mycoxanthone;wb97xd4_solv;-8.3584;-0.346;4.3522;8.0124;1.1820206704607858;7.49134;288.85597;193.89858428508265
myricetin;wb97xd4;-8.0038;0.0905;3.9566500000000002;8.0943;0.9670434270103654;2.09089;215.39371666666668;181.2450173490005
myricetin;wb97xd4_solv;-8.0145;0.0298;3.99235;8.0443;0.9906926968474572;2.60552;301.82352999999995;232.6336439390562
myxin;wb97xd4;-7.4317;-1.2072;4.31945;6.2245;1.4987266690095586;4.3785;202.10023999999999;177.89669728687122
myxin;wb97xd4_solv;-7.5645;-1.2775;4.421;6.287;1.5544171305869254;5.72029;310.0304566666667;276.2763997280967
naphtopurpurin;wb97xd4;-8.6935;-1.5625;5.128;7.131;1.843807600617024;2.04025;134.95605333333333;108.39508656198673
naphtopurpurin;wb97xd4_solv;-8.5826;-1.3871;4.98485;7.195499999999999;1.7266853952122856;3.01517;199.01963666666666;166.50068627247964
natronochrome;wb97xd4;-7.2;-0.8715;4.03575;6.3285;1.2868197884569803;3.87203;510.13077666666663;927.5867971428247
natronochrome;wb97xd4_solv;-7.1501;-0.8552;4.00265;6.2949;1.2725545300560772;4.92236;690.5511499999999;1196.2863152207237
necatarone;wb97xd4;-8.539;-1.3582;4.9486;7.1808;1.705147195298574;3.70849;210.21335;192.0969088082895
necatarone;wb97xd4_solv;-8.5412;-1.425;4.9831;7.1162;1.7447012176442485;5.626;316.66582;290.6061826881439
neochaetomicyn;wb97xd4;-9.1077;-1.3704;5.23905;7.737299999999999;1.7737224162498546;0.31385;197.50633333333334;182.7307890437211
neochaetomicyn;wb97xd4_solv;-8.9945;-1.2771;5.1358;7.7174000000000005;1.7088942934148803;0.40947;286.31533333333334;252.62002415942206
neomarinone;wb97xd4;-8.7733;-0.9083;4.840800000000001;7.865000000000001;1.4897231176096632;4.39517;305.30019666666664;103.247088514576
neomarinone;wb97xd4_solv;-8.7506;-1.0557;4.90315;7.6949000000000005;1.5621307568974254;6.43775;438.3834466666667;154.67387460862807
neomedicamycin;wb97xd4;-8.7163;-0.9257;4.821;7.7906;1.4916720791723357;2.76426;194.91817333333336;164.9090297362291
neomedicamycin;wb97xd4_solv;-8.8063;-1.0574;4.93185;7.748900000000001;1.5694578857966934;3.51873;282.17948333333334;229.51167694815925
nesocodin;wb97xd4;-10.8767;-4.1331;7.504899999999999;6.7436;4.176072424965892;8.30042;260.91541666666666;272.86050862416954
nesocodin;wb97xd4_solv;-8.221;-0.9904;4.6057;7.2306;1.4668542368544792;12.46824;343.829;316.27852983821504
nigeglanine;wb97xd4;-6.7502;0.7527;2.9987500000000002;7.5029;0.5992683870570047;10.87097;162.29235333333332;110.2680434105997
nigeglanine;wb97xd4_solv;-7.2539;0.7326;3.26065;7.9864999999999995;0.6656131235522444;15.32019;227.46091;137.99094957062582
nigellicine;wb97xd4;-6.8933;0.4948;3.19925;7.3881;0.6926815123306399;10.17399;179.5641433333333;108.0752930995711
nigellicine;wb97xd4_solv;-7.3546;0.4078;3.4734;7.7623999999999995;0.7771119473358755;14.67886;251.38539;136.14359019076915
nigellidine;wb97xd4;-6.6169;0.7727;2.9221;7.389600000000001;0.5777490263343076;9.55533;236.50303999999997;137.48366418071166
nigellidine;wb97xd4_solv;-7.1867;0.656;3.26535;7.8427;0.6797729495263112;14.135;332.77144;164.86656492352807
nigerone;wb97xd4;-7.4156;0.2921;3.56175;7.707700000000001;0.8229473813524137;3.4803;433.97298333333333;112.57193378062271
nigerone;wb97xd4_solv;-7.5993;0.1188;3.74025;7.718100000000001;0.9062768079255257;4.72403;625.4003266666666;147.39277900410485
norbadione_A;wb97xd4;-7.9331;-0.7734;4.35325;7.1597;1.3234343312219787;10.45887;489.6523033333333;245.19506386582677
norbadione_A;wb97xd4_solv;-8.1411;-0.8501;4.4956;7.2909999999999995;1.3859840460842132;13.68674;678.2650833333333;281.97806551684397
norbikaverin;wb97xd4;-8.392;-1.3973;4.8946499999999995;6.9947;1.7125536922598534;10.72468;269.63182;255.78884692675362
norbikaverin;wb97xd4_solv;-8.3985;-1.4651;4.9318;6.933400000000001;1.7540204834568895;13.96185;388.7239666666667;352.48475216633756
nordracorubin;wb97xd4;-7.2646;-0.6258;3.9452;6.6388;1.1722452129902994;12.84744;406.5742266666666;295.5927442559282
nordracorubin;wb97xd4_solv;-7.7977;-0.8019;4.2998;6.9958;1.3213842619857632;18.26843;589.6384333333334;390.5905792228643
norprodigiosin;wb97xd4;-7.0067;-0.245;3.6258500000000002;6.7617;0.9721511027182514;0.54632;298.63181333333335;272.87354621247
norprodigiosin;wb97xd4_solv;-7.1182;-0.3856;3.7519;6.7326;1.0454173432254998;1.33431;435.22320999999994;409.37358250173094
nostocine_A;wb97xd4;-8.4033;-1.0023;4.7028;7.401;1.4941445642480746;5.33141;95.29668666666667;68.90925132317359
nostocine_A;wb97xd4_solv;-8.4098;-0.9451;4.67745;7.464700000000001;1.4654666967527161;7.26172;134.58917666666665;101.25961835416378
nostoxanthin;wb97xd4;-6.8068;-0.6802;3.7435;6.1266;1.14368428247315;0.9877;796.63631;1191.0011108015804
nostoxanthin;wb97xd4_solv;-6.747;-0.6264;3.6867;6.1206;1.1103287986471917;1.25585;1053.13396;1400.9160653214644
obtusin;wb97xd4;-8.7471;-0.9028;4.824949999999999;7.8443;1.4838890979755999;2.94882;246.73505999999998;194.9455005150175
obtusin;wb97xd4_solv;-8.8096;-1.028;4.9188;7.781599999999999;1.5546027449367743;4.17806;345.50216666666665;251.6253264624936
ochromycinone;wb97xd4;-9.0087;-1.0529;5.030799999999999;7.955799999999999;1.5905973403051858;3.69745;227.4989733333333;170.03615016381278
ochromycinone;wb97xd4_solv;-9.072;-1.0969;5.0844499999999995;7.975099999999999;1.620771639383832;4.82687;300.5565633333333;204.88920555070706
ophiuroidine;wb97xd4;-8.5434;-1.039;4.7912;7.5044;1.5294758701561748;3.7955;214.07413999999997;206.38106395473397
ophiuroidine;wb97xd4_solv;-8.4974;-1.0549;4.77615;7.442500000000001;1.5325232665435002;4.96679;305.84482333333335;277.2099454407334
orlandin;wb97xd4;-8.2394;0.5655;3.83695;8.8049;0.8360222888675624;4.82069;288.08095000000003;112.81867952306258
orlandin;wb97xd4_solv;-8.5622;0.5518;4.0052;9.114;0.880054149659864;7.01266;403.9275833333333;114.17812097425934
oviedomycin;wb97xd4;-9.2531;-1.5703;5.4117;7.6828;1.9059780867652416;3.15062;248.8104466666667;209.78028646024867
oviedomycin;wb97xd4_solv;-9.0901;-1.3905;5.2402999999999995;7.699599999999999;1.7832578374201256;4.24643;359.41799;288.11126867662847
oxindigo;wb97xd4;-8.7613;-1.1944;4.97785;7.5669;1.6373277446840846;2e-05;208.77855999999997;216.0602012732928
oxindigo;wb97xd4_solv;-8.835;-1.3148;5.0749;7.520200000000001;1.7123620389085397;3e-05;272.35958;264.4172344082012
oxo-prebikaverin;wb97xd4;-8.8848;-1.3272;5.106;7.557600000000001;1.724835662114957;7.54947;241.41353333333336;215.0376826355237
oxo-prebikaverin;wb97xd4_solv;-8.8116;-1.3518;5.0817;7.4598;1.7308557126196409;10.67713;345.67883333333333;291.0832357632042
oxyblepharismin_A;wb97xd4;-7.5463;-1.3853;4.4658;6.161;1.6185172569388084;4.19994;532.4109933333334;353.2682400198229
oxyblepharismin_A;wb97xd4_solv;-7.5637;-1.3838;4.47375;6.1799;1.6193173888331527;6.42457;811.2939333333334;562.2472175293304
oxyviolacein;wb97xd4;-7.33;-0.9327;4.13135;6.3973;1.3340044098682258;5.3876;319.64125333333334;361.20211552222355
oxyviolacein;wb97xd4_solv;-7.4068;-1.0586;4.2326999999999995;6.348199999999999;1.4110889141803973;8.18591;479.53941333333324;542.2358363512201
pachybasin;wb97xd4;-8.9815;-1.0768;5.0291500000000005;7.9047;1.5998298305122274;0.96725;182.47376666666665;153.96944079519673
pachybasin;wb97xd4_solv;-9.0247;-1.1051;5.0649;7.919599999999999;1.6196027583463812;1.22591;262.0919666666667;210.004421860583
paepalantine;wb97xd4;-7.6398;0.3854;3.6272;8.0252;0.8197041718586453;5.32516;222.76033666666663;192.96971791753128
paepalantine;wb97xd4_solv;-7.6784;0.2923;3.69305;7.9707;0.8555470851054486;7.07519;316.25526333333335;269.89140114817314
parietin;wb97xd4;-8.7391;-1.0559;4.8975;7.6832;1.560906018976468;1.39728;214.1193233333333;193.93678440183595
parietin;wb97xd4_solv;-8.7544;-1.118;4.9362;7.6364;1.595389872191085;1.5368;304.2302933333333;254.137105586696
parietinic_acid_methyl_ester;wb97xd4;-8.9429;-1.3213;5.132099999999999;7.6216;1.7278819676970711;3.99634;234.8439166666667;214.07491257821778
parietinic_acid_methyl_ester;wb97xd4_solv;-8.8969;-1.3357;5.116300000000001;7.5612;1.7309769408294984;5.14062;328.41144;274.98914028883377
pauciaurone_A;wb97xd4;-8.0494;-0.3084;4.1789000000000005;7.7410000000000005;1.1279682993153342;6.37896;288.41383;245.13992180208083
pauciaurone_A;wb97xd4_solv;-8.2216;-0.5445;4.38305;7.6771;1.2511968909158406;8.77543;396.92228666666665;293.7609390455652
pelargonidin;wb97xd4;-11.4564;-4.6438;8.0501;6.812600000000001;4.75619513915392;2.88228;231.53239;271.87464071546634
pelargonidin;wb97xd4_solv;-8.4723;-1.518;4.995150000000001;6.954300000000001;1.7939637003364828;4.56946;327.70283666666666;368.71945096482983
peniophorin;wb97xd4;-8.4129;-1.5079;4.9604;6.905;1.7817210832729906;3.63207;337.74633;262.3188856956948
peniophorin;wb97xd4_solv;-8.3328;-1.5339;4.933350000000001;6.798900000000001;1.7898441087896575;4.78176;507.64063000000004;379.41462706600703
peonidin;wb97xd4;-11.1334;-4.5912;7.862299999999999;6.5422;4.72438639066369;5.21151;253.93808333333334;289.1846966064166
peonidin;wb97xd4_solv;-8.3345;-1.53;4.93225;6.8045;1.7875736690792856;7.73223;353.41847333333334;377.2308233774687
peridinin;wb97xd4;-7.1592;-1.0622;4.1107000000000005;6.097;1.385751557323274;8.5318;697.13344;865.3693210469983
peridinin;wb97xd4_solv;-7.0663;-0.9965;4.0314;6.0698;1.3387744209034893;13.06999;941.5082100000001;1068.1200079420018
pestalone;wb97xd4;-8.35;0.2308;4.0596;8.5808;0.9603039436882341;9.18191;284.38605333333334;110.67758610146184
pestalone;wb97xd4_solv;-8.5441;0.0965;4.2238;8.640600000000001;1.0323638659352359;12.60575;397.33821000000006;131.57202362684552
phaitanthrin_A;wb97xd4;-8.7381;0.3371;4.2005;9.075199999999999;0.9721108212491186;3.67535;223.72090666666665;153.1184602032926
phaitanthrin_A;wb97xd4_solv;-8.7791;0.3118;4.23365;9.0909;0.9858095635470635;4.86892;293.46345;190.7856184999991
phaitanthrin_C;wb97xd4;-8.9903;-1.1443;5.0672999999999995;7.845999999999999;1.6363452262299258;1.58353;199.9456266666667;189.2471157065375
phaitanthrin_C;wb97xd4_solv;-8.9447;-1.1279;5.0363;7.816799999999999;1.6224233503479686;1.95745;265.8523433333333;240.51728829617568
phaitanthrin_D;wb97xd4;-8.7129;0.3226;4.19515;9.035499999999999;0.9738964928614908;2.84753;206.44188333333332;146.95539654890797
phaitanthrin_D;wb97xd4_solv;-8.4979;0.4337;4.0321;8.9316;0.9101297869362711;4.07311;293.4236533333333;190.74865444882775
phaitanthrin_E;wb97xd4;-7.8104;0.2269;3.79175;8.0373;0.8944152926044816;3.08618;226.52066;193.8428005974544
phaitanthrin_E;wb97xd4_solv;-7.8578;0.2667;3.79555;8.1245;0.8865899318419596;4.51362;321.74481;262.21319176702303
phenacein;wb97xd4;-8.2495;-0.9742;4.61185;7.2753;1.461737689339271;2.12979;190.64778333333334;178.4261522019446
phenacein;wb97xd4_solv;-8.2418;-0.9724;4.6071;7.269399999999999;1.4599121254849095;3.14841;279.35727999999995;268.4301631322594
phenazine;wb97xd4;-8.604;-0.7774;4.6907;7.826599999999999;1.4056337675363504;2e-05;159.86227666666665;166.06549301459862
phenazine;wb97xd4_solv;-8.6759;-0.8882;4.78205;7.7877;1.4682128357859188;3e-05;238.19693333333336;249.12203064137663
phenazinomycin;wb97xd4;-7.4803;-0.9395;4.2099;6.5408;1.354823416860323;8.261;343.2111566666667;174.06474265382923
phenazinomycin;wb97xd4_solv;-7.6079;-1.1351;4.3715;6.472799999999999;1.4761781802311211;12.69506;513.5231433333333;281.71906139064333
phencomycin;wb97xd4;-8.9199;-1.2035;5.0617;7.7164;1.6601528491265356;2.29593;209.45112333333336;169.4052420372814
phencomycin;wb97xd4_solv;-8.9309;-1.2103;5.0706;7.720599999999999;1.6650897831774734;2.91987;301.7539066666667;250.93714497243408
phlebiarubrone;wb97xd4;-8.6778;-0.9687;4.82325;7.709099999999999;1.5088493185002139;7.2148;231.88808000000003;154.6809980854397
phlebiarubrone;wb97xd4_solv;-8.7135;-1.0946;4.90405;7.6189;1.5782925620824526;10.55602;321.9543433333333;152.2484232283724
phlebopyrone;wb97xd4;-8.3216;0.8048;3.7584;9.1264;0.7738851332398317;4.67136;212.84189666666668;135.3760550742911
phlebopyrone;wb97xd4_solv;-8.3528;0.7985;3.7771500000000002;9.1513;0.7794992035284604;6.51895;292.9510333333333;142.11917476042106
phoenicein;wb97xd4;-8.7344;0.305;4.214700000000001;9.0394;0.9825705295705468;1.73434;192.47221;81.89235404609944
phoenicein;wb97xd4_solv;-8.958;0.1438;4.4071;9.1018;1.066960953327913;2.84209;259.45083;88.05038930115809
phoenicoxanthin;wb97xd4;-7.0113;-0.9608;3.98605;6.0505;1.3129984796711016;3.27694;810.3044299999998;1226.1353290405107
phoenicoxanthin;wb97xd4_solv;-6.8471;-0.8153;3.8312;6.0318000000000005;1.2167258065585727;4.16257;1074.5151666666668;1445.3450224325557
phomaligin_a;wb97xd4;-7.9896;0.5103;3.73965;8.4999;0.8226556855080649;2.53984;217.15626666666665;71.47835019235194
phomaligin_a;wb97xd4_solv;-7.9441;0.5419;3.7011;8.486;0.8071023574122083;3.43234;283.60329333333334;95.88943938347747
phomoxanthone_A;wb97xd4;-7.9367;-0.1522;4.04445;7.7845;1.0506503823302717;2.90292;484.00989333333337;223.25076574165277
phomoxanthone_A;wb97xd4_solv;-8.0465;-0.1356;4.09105;7.9109;1.0578246534844329;4.32775;662.9048;261.8921378358681
phthiocol;wb97xd4;-9.4102;-1.1441;5.27715;8.2661;1.6844891861034827;2.24529;133.19486666666668;95.8119516644557
phthiocol;wb97xd4_solv;-9.3549;-1.1308;5.242850000000001;8.2241;1.6711540546989947;3.17254;190.48066333333335;142.1574632140557
phycocyanobilin;wb97xd4;-6.6952;-1.0118;3.8535;5.6834;1.3063889793081607;0.9362;523.4939033333334;347.2417754618309
phycocyanobilin;wb97xd4_solv;-6.7458;-1.0501;3.89795;5.6957;1.3338144742963989;2.44154;779.3178666666666;521.0499448448588
phycoerythrobilin;wb97xd4;-6.8119;-0.4772;3.6445499999999997;6.3347;1.048411503504507;2.67018;481.41290000000004;303.7660046804165
phycoerythrobilin;wb97xd4_solv;-6.8915;-0.5292;3.71035;6.362299999999999;1.0818962578391462;4.16684;650.0043733333333;417.31222224947476
phycourobilin;wb97xd4;-7.4604;-0.4232;3.9417999999999997;7.0372;1.1039751065764791;2.60363;444.05563;223.02622558121408
phycourobilin;wb97xd4_solv;-7.4204;-0.3561;3.8882499999999998;7.0643;1.0700627141047234;3.7266;590.6276033333332;329.6929484010997
piceamycin;wb97xd4;-8.385;-1.3644;4.8747;7.0206;1.6923553606529356;6.61186;382.21895;271.0483214003335
piceamycin;wb97xd4_solv;-8.0903;-1.206;4.648149999999999;6.8843;1.5691717692793745;9.27664;565.1294633333333;401.8241743116493
piloquinone;wb97xd4;-8.7457;-1.6117;5.178699999999999;7.1339999999999995;1.8796561319035598;5.07082;265.3292166666667;167.26732467357422
piloquinone;wb97xd4_solv;-8.5603;-1.5392;5.0497499999999995;7.0211;1.8159529890259358;7.36103;379.5353533333334;235.29665402783715
pinastric_acid;wb97xd4;-7.9888;-0.6183;4.30355;7.370500000000001;1.2563966218370533;4.26993;272.67003;212.77809253725604
pinastric_acid;wb97xd4_solv;-8.2155;-0.7054;4.46045;7.5101;1.3245904982956285;5.89564;369.8814166666666;226.96491807451386
pityriacitrin_B;wb97xd4;-8.079;-0.0449;4.06195;8.0341;1.0268379658269131;2.75864;263.3244966666667;241.89179221949612
pityriacitrin_B;wb97xd4_solv;-8.1562;-0.178;4.1671000000000005;7.9782;1.0882606609260235;4.27608;375.37609;310.4464220089756
pityrialactone;wb97xd4;-7.9082;-0.5875;4.24785;7.3206999999999995;1.232411492241179;9.46658;259.0884266666667;158.27771382077455
pityrialactone;wb97xd4_solv;-7.826;-0.8313;4.32865;6.9947;1.33938630838349;13.4702;386.0000333333333;240.66985677354342
plastatin;wb97xd4;-9.0015;-1.8639;5.4327;7.1376;2.067517743359112;11.23902;379.67473;229.08660898603995
plastatin;wb97xd4_solv;-8.8369;-1.5727;5.2048;7.2642;1.8646198507750336;17.1373;533.6333266666667;202.16497108191888
plectaniaxanthin;wb97xd4;-6.7091;-0.7714;3.74025;5.9377;1.1780209561362143;3.88907;888.2989299999999;1506.7281396046603
plectaniaxanthin;wb97xd4_solv;-6.675;-0.7403;3.70765;5.934699999999999;1.158160355409709;4.39024;1157.77302;1798.3852838584946
plumbagin;wb97xd4;-9.1258;-1.3296;5.2277;7.7962;1.7527030662373975;0.9949;133.76502666666667;98.14532283539802
plumbagin;wb97xd4_solv;-9.1035;-1.2681;5.1858;7.8354;1.7160911784975883;1.14989;192.3118466666667;144.0494736973228
portisin_A;wb97xd4;-9.8616;-3.5786;6.7200999999999995;6.2829999999999995;3.593804234442145;12.64211;663.85469;574.1202504831637
portisin_A;wb97xd4_solv;-7.9181;-1.4292;4.67365;6.4889;1.6831053277520076;17.16466;930.7833599999999;748.1498623727447
prasinoxanthin;wb97xd4;-7.1444;-0.9538;4.0491;6.1906;1.3242020813814495;4.40579;750.8785866666667;1092.2529607502706
prasinoxanthin;wb97xd4_solv;-6.9685;-0.8187;3.8935999999999997;6.1498;1.2325702429347294;6.04386;1011.5898866666666;1305.8908784320151
prebikaverin;wb97xd4;-7.6119;-0.0983;3.8551;7.5136;0.9889930266450171;2.84869;250.96206333333336;254.20834997356022
prebikaverin;wb97xd4_solv;-7.7002;-0.1194;3.9097999999999997;7.5808;1.0082402939003798;3.88745;359.41418666666664;336.8119230442363
precarthamin;wb97xd4;-8.0505;-0.5738;4.31215;7.476699999999999;1.2435056657683203;2.47486;658.3744866666667;298.08763658188553
precarthamin;wb97xd4_solv;-8.1823;-0.6873;4.4348;7.494999999999999;1.31203809472982;4.04684;919.9995599999999;422.62138194535925
prekinamycin;wb97xd4;-7.9717;-1.7371;4.8544;6.2346;1.889872594873769;1.45056;258.79860666666667;230.82699402388207
prekinamycin;wb97xd4_solv;-7.9301;-1.6349;4.782500000000001;6.2952;1.8166465124221631;2.55093;354.10776333333337;310.93423519791526
prekinamycin_diacetate;wb97xd4;-8.3427;-1.4019;4.8723;6.940800000000001;1.710127599844398;3.37006;300.47900333333337;217.40374565705258
prekinamycin_diacetate;wb97xd4_solv;-8.3091;-1.4339;4.8715;6.875200000000001;1.7258779562776354;4.58437;401.61516;286.3041663684421
prodeoxyviolacein;wb97xd4;-7.9204;-1.1207;4.52055;6.7997;1.502667198736709;5.06835;304.0508966666667;355.6558924492669
prodeoxyviolacein;wb97xd4_solv;-7.8223;-1.1349;4.4786;6.6874;1.499675356640847;7.40008;450.7458933333334;518.640872154945
prodigiosin;wb97xd4;-6.9447;-0.1779;3.5613;6.7668;0.9371385063841107;0.39162;317.7852766666667;306.84131859866426
prodigiosin;wb97xd4_solv;-7.094;-0.3643;3.72915;6.7297;1.0332228570738666;1.11744;453.15887999999995;423.7713272962542
proviolacein;wb97xd4;-7.8771;-1.1237;4.5004;6.753400000000001;1.499511369088163;4.65683;304.14374333333336;321.06292471864094
proviolacein;wb97xd4_solv;-7.8405;-1.1709;4.5057;6.669599999999999;1.5219302874235339;6.59416;459.98628;501.7463855868973
prunetin;wb97xd4;-8.2644;0.4889;3.88775;8.7533;0.8633658198907842;2.23375;206.9269833333333;176.24533762773214
prunetin;wb97xd4_solv;-8.3139;0.4129;3.9505000000000003;8.7268;0.8941679796718157;3.27371;285.08603999999997;198.44128438698837
pseudoiodinin;wb97xd4;-8.4774;-0.9175;4.69745;7.559899999999999;1.4594132529861505;2.45755;108.60916666666667;76.67148917229466
pseudoiodinin;wb97xd4_solv;-8.6537;-0.9799;4.816800000000001;7.673800000000001;1.511738789126639;3.82538;150.61303666666666;104.53463309982726
pseudoviolacein;wb97xd4;-7.6805;-0.8835;4.282;6.797000000000001;1.3487953508900985;4.2076;300.17250333333334;302.0281478415235
pseudoviolacein;wb97xd4_solv;-7.6911;-0.9782;4.33465;6.712899999999999;1.3994838760073887;5.61556;441.08913;447.6874342191402
